description.year_built,description.garage,description.stories,description.beds,dishwasher,fireplace,basement,hardwood_floors,price_per_sqft,median_value_per_sqft,description.type_encoded,city_encoded,state_encoded,description.year_built^2,description.year_built description.garage,description.year_built description.stories,description.year_built description.beds,description.year_built dishwasher,description.year_built fireplace,description.year_built basement,description.year_built hardwood_floors,description.year_built price_per_sqft,description.year_built median_value_per_sqft,description.year_built description.type_encoded,description.year_built city_encoded,description.year_built state_encoded,description.garage^2,description.garage description.stories,description.garage description.beds,description.garage dishwasher,description.garage fireplace,description.garage basement,description.garage hardwood_floors,description.garage price_per_sqft,description.garage median_value_per_sqft,description.garage description.type_encoded,description.garage city_encoded,description.garage state_encoded,description.stories^2,description.stories description.beds,description.stories dishwasher,description.stories fireplace,description.stories basement,description.stories hardwood_floors,description.stories price_per_sqft,description.stories median_value_per_sqft,description.stories description.type_encoded,description.stories city_encoded,description.stories state_encoded,description.beds^2,description.beds dishwasher,description.beds fireplace,description.beds basement,description.beds hardwood_floors,description.beds price_per_sqft,description.beds median_value_per_sqft,description.beds description.type_encoded,description.beds city_encoded,description.beds state_encoded,dishwasher^2,dishwasher fireplace,dishwasher basement,dishwasher hardwood_floors,dishwasher price_per_sqft,dishwasher median_value_per_sqft,dishwasher description.type_encoded,dishwasher city_encoded,dishwasher state_encoded,fireplace^2,fireplace basement,fireplace hardwood_floors,fireplace price_per_sqft,fireplace median_value_per_sqft,fireplace description.type_encoded,fireplace city_encoded,fireplace state_encoded,basement^2,basement hardwood_floors,basement price_per_sqft,basement median_value_per_sqft,basement description.type_encoded,basement city_encoded,basement state_encoded,hardwood_floors^2,hardwood_floors price_per_sqft,hardwood_floors median_value_per_sqft,hardwood_floors description.type_encoded,hardwood_floors city_encoded,hardwood_floors state_encoded,price_per_sqft^2,price_per_sqft median_value_per_sqft,price_per_sqft description.type_encoded,price_per_sqft city_encoded,price_per_sqft state_encoded,median_value_per_sqft^2,median_value_per_sqft description.type_encoded,median_value_per_sqft city_encoded,median_value_per_sqft state_encoded,description.type_encoded^2,description.type_encoded city_encoded,description.type_encoded state_encoded,city_encoded^2,city_encoded state_encoded,state_encoded^2,description.sold_price
1967.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,94.0,1.0,1.0,43.0,0.0,3869089.0,1967.0,1967.0,7868.0,1967.0,1967.0,0.0,0.0,184898.0,1967.0,1967.0,84581.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,94.0,1.0,1.0,43.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,94.0,1.0,1.0,43.0,0.0,16.0,4.0,4.0,0.0,0.0,376.0,4.0,4.0,172.0,0.0,1.0,1.0,0.0,0.0,94.0,1.0,1.0,43.0,0.0,1.0,0.0,0.0,94.0,1.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8836.0,94.0,94.0,4042.0,0.0,1.0,1.0,43.0,0.0,1.0,43.0,0.0,1849.0,0.0,0.0,178000
1930.0,2.0,1.0,5.0,1.0,0.0,1.0,0.0,226.0,0.0,1.0,0.0,21.0,3724900.0,3860.0,1930.0,9650.0,1930.0,0.0,1930.0,0.0,436180.0,0.0,1930.0,0.0,40530.0,4.0,2.0,10.0,2.0,0.0,2.0,0.0,452.0,0.0,2.0,0.0,42.0,1.0,5.0,1.0,0.0,1.0,0.0,226.0,0.0,1.0,0.0,21.0,25.0,5.0,0.0,5.0,0.0,1130.0,0.0,5.0,0.0,105.0,1.0,0.0,1.0,0.0,226.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,226.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,51076.0,0.0,226.0,0.0,4746.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,441.0,365000
1966.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,47.0,0.0,1.0,20.0,13.0,3865156.0,1966.0,1966.0,5898.0,0.0,0.0,1966.0,0.0,92402.0,0.0,1966.0,39320.0,25558.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,47.0,0.0,1.0,20.0,13.0,1.0,3.0,0.0,0.0,1.0,0.0,47.0,0.0,1.0,20.0,13.0,9.0,0.0,0.0,3.0,0.0,141.0,0.0,3.0,60.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,0.0,1.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2209.0,0.0,47.0,940.0,611.0,0.0,0.0,0.0,0.0,1.0,20.0,13.0,400.0,260.0,169.0,125000
1984.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,220.0,1.0,1.0,39.0,33.0,3936256.0,3968.0,3968.0,7936.0,1984.0,1984.0,1984.0,1984.0,436480.0,1984.0,1984.0,77376.0,65472.0,4.0,4.0,8.0,2.0,2.0,2.0,2.0,440.0,2.0,2.0,78.0,66.0,4.0,8.0,2.0,2.0,2.0,2.0,440.0,2.0,2.0,78.0,66.0,16.0,4.0,4.0,4.0,4.0,880.0,4.0,4.0,156.0,132.0,1.0,1.0,1.0,1.0,220.0,1.0,1.0,39.0,33.0,1.0,1.0,1.0,220.0,1.0,1.0,39.0,33.0,1.0,1.0,220.0,1.0,1.0,39.0,33.0,1.0,220.0,1.0,1.0,39.0,33.0,48400.0,220.0,220.0,8580.0,7260.0,1.0,1.0,39.0,33.0,1.0,39.0,33.0,1521.0,1287.0,1089.0,590000
1983.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,125.0,1.0,1.0,47.0,24.0,3932289.0,3966.0,1983.0,5949.0,1983.0,1983.0,0.0,0.0,247875.0,1983.0,1983.0,93201.0,47592.0,4.0,2.0,6.0,2.0,2.0,0.0,0.0,250.0,2.0,2.0,94.0,48.0,1.0,3.0,1.0,1.0,0.0,0.0,125.0,1.0,1.0,47.0,24.0,9.0,3.0,3.0,0.0,0.0,375.0,3.0,3.0,141.0,72.0,1.0,1.0,0.0,0.0,125.0,1.0,1.0,47.0,24.0,1.0,0.0,0.0,125.0,1.0,1.0,47.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15625.0,125.0,125.0,5875.0,3000.0,1.0,1.0,47.0,24.0,1.0,47.0,24.0,2209.0,1128.0,576.0,215000
1963.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,104.0,0.0,1.0,47.0,24.0,3853369.0,1963.0,1963.0,7852.0,0.0,1963.0,0.0,0.0,204152.0,0.0,1963.0,92261.0,47112.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,104.0,0.0,1.0,47.0,24.0,1.0,4.0,0.0,1.0,0.0,0.0,104.0,0.0,1.0,47.0,24.0,16.0,0.0,4.0,0.0,0.0,416.0,0.0,4.0,188.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,104.0,0.0,1.0,47.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10816.0,0.0,104.0,4888.0,2496.0,0.0,0.0,0.0,0.0,1.0,47.0,24.0,2209.0,1128.0,576.0,169900
1996.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,292.0,1.0,1.0,51.0,1.0,3984016.0,3992.0,1996.0,7984.0,0.0,0.0,0.0,0.0,582832.0,1996.0,1996.0,101796.0,1996.0,4.0,2.0,8.0,0.0,0.0,0.0,0.0,584.0,2.0,2.0,102.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,292.0,1.0,1.0,51.0,1.0,16.0,0.0,0.0,0.0,0.0,1168.0,4.0,4.0,204.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85264.0,292.0,292.0,14892.0,292.0,1.0,1.0,51.0,1.0,1.0,51.0,1.0,2601.0,51.0,1.0,625600
1962.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,264.0,0.0,1.0,0.0,21.0,3849444.0,1962.0,1962.0,5886.0,1962.0,0.0,1962.0,0.0,517968.0,0.0,1962.0,0.0,41202.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,264.0,0.0,1.0,0.0,21.0,1.0,3.0,1.0,0.0,1.0,0.0,264.0,0.0,1.0,0.0,21.0,9.0,3.0,0.0,3.0,0.0,792.0,0.0,3.0,0.0,63.0,1.0,0.0,1.0,0.0,264.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,264.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,69696.0,0.0,264.0,0.0,5544.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,441.0,275000
1968.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,77.0,0.0,1.0,43.0,0.0,3873024.0,3936.0,1968.0,5904.0,0.0,0.0,0.0,0.0,151536.0,0.0,1968.0,84624.0,0.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,154.0,0.0,2.0,86.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,77.0,0.0,1.0,43.0,0.0,9.0,0.0,0.0,0.0,0.0,231.0,0.0,3.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5929.0,0.0,77.0,3311.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,0.0,1849.0,0.0,0.0,136000
1977.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,235.0,0.0,1.0,0.0,21.0,3908529.0,1977.0,1977.0,5931.0,1977.0,0.0,1977.0,0.0,464595.0,0.0,1977.0,0.0,41517.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,235.0,0.0,1.0,0.0,21.0,1.0,3.0,1.0,0.0,1.0,0.0,235.0,0.0,1.0,0.0,21.0,9.0,3.0,0.0,3.0,0.0,705.0,0.0,3.0,0.0,63.0,1.0,0.0,1.0,0.0,235.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,235.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,55225.0,0.0,235.0,0.0,4935.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,441.0,245000
1952.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,208.0,1.0,1.0,37.0,21.0,3810304.0,3904.0,1952.0,7808.0,1952.0,1952.0,1952.0,1952.0,406016.0,1952.0,1952.0,72224.0,40992.0,4.0,2.0,8.0,2.0,2.0,2.0,2.0,416.0,2.0,2.0,74.0,42.0,1.0,4.0,1.0,1.0,1.0,1.0,208.0,1.0,1.0,37.0,21.0,16.0,4.0,4.0,4.0,4.0,832.0,4.0,4.0,148.0,84.0,1.0,1.0,1.0,1.0,208.0,1.0,1.0,37.0,21.0,1.0,1.0,1.0,208.0,1.0,1.0,37.0,21.0,1.0,1.0,208.0,1.0,1.0,37.0,21.0,1.0,208.0,1.0,1.0,37.0,21.0,43264.0,208.0,208.0,7696.0,4368.0,1.0,1.0,37.0,21.0,1.0,37.0,21.0,1369.0,777.0,441.0,270000
1920.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,182.0,0.0,1.0,12.0,23.0,3686400.0,1920.0,1920.0,3840.0,0.0,1920.0,1920.0,0.0,349440.0,0.0,1920.0,23040.0,44160.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,182.0,0.0,1.0,12.0,23.0,1.0,2.0,0.0,1.0,1.0,0.0,182.0,0.0,1.0,12.0,23.0,4.0,0.0,2.0,2.0,0.0,364.0,0.0,2.0,24.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,182.0,0.0,1.0,12.0,23.0,1.0,0.0,182.0,0.0,1.0,12.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,33124.0,0.0,182.0,2184.0,4186.0,0.0,0.0,0.0,0.0,1.0,12.0,23.0,144.0,276.0,529.0,145000
1923.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,133.0,0.0,1.0,25.0,26.0,3697929.0,1923.0,3846.0,5769.0,1923.0,0.0,1923.0,0.0,255759.0,0.0,1923.0,48075.0,49998.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,133.0,0.0,1.0,25.0,26.0,4.0,6.0,2.0,0.0,2.0,0.0,266.0,0.0,2.0,50.0,52.0,9.0,3.0,0.0,3.0,0.0,399.0,0.0,3.0,75.0,78.0,1.0,0.0,1.0,0.0,133.0,0.0,1.0,25.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,133.0,0.0,1.0,25.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,17689.0,0.0,133.0,3325.0,3458.0,0.0,0.0,0.0,0.0,1.0,25.0,26.0,625.0,650.0,676.0,232000
1945.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,621.0,3.0,1.0,7.0,15.0,3783025.0,1945.0,1945.0,3890.0,1945.0,1945.0,0.0,0.0,1207845.0,5835.0,1945.0,13615.0,29175.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,621.0,3.0,1.0,7.0,15.0,1.0,2.0,1.0,1.0,0.0,0.0,621.0,3.0,1.0,7.0,15.0,4.0,2.0,2.0,0.0,0.0,1242.0,6.0,2.0,14.0,30.0,1.0,1.0,0.0,0.0,621.0,3.0,1.0,7.0,15.0,1.0,0.0,0.0,621.0,3.0,1.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385641.0,1863.0,621.0,4347.0,9315.0,9.0,3.0,21.0,45.0,1.0,7.0,15.0,49.0,105.0,225.0,621000
1955.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,63.0,0.0,1.0,9.0,32.0,3822025.0,1955.0,1955.0,5865.0,0.0,0.0,0.0,0.0,123165.0,0.0,1955.0,17595.0,62560.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,63.0,0.0,1.0,9.0,32.0,1.0,3.0,0.0,0.0,0.0,0.0,63.0,0.0,1.0,9.0,32.0,9.0,0.0,0.0,0.0,0.0,189.0,0.0,3.0,27.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3969.0,0.0,63.0,567.0,2016.0,0.0,0.0,0.0,0.0,1.0,9.0,32.0,81.0,288.0,1024.0,86000
1934.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,229.0,0.0,1.0,8.0,19.0,3740356.0,1934.0,1934.0,3868.0,0.0,1934.0,0.0,1934.0,442886.0,0.0,1934.0,15472.0,36746.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,229.0,0.0,1.0,8.0,19.0,1.0,2.0,0.0,1.0,0.0,1.0,229.0,0.0,1.0,8.0,19.0,4.0,0.0,2.0,0.0,2.0,458.0,0.0,2.0,16.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,229.0,0.0,1.0,8.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,229.0,0.0,1.0,8.0,19.0,52441.0,0.0,229.0,1832.0,4351.0,0.0,0.0,0.0,0.0,1.0,8.0,19.0,64.0,152.0,361.0,300000
1999.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,178.0,1.0,0.0,3.0,14.0,3996001.0,1999.0,5997.0,5997.0,0.0,0.0,0.0,0.0,355822.0,1999.0,0.0,5997.0,27986.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,178.0,1.0,0.0,3.0,14.0,9.0,9.0,0.0,0.0,0.0,0.0,534.0,3.0,0.0,9.0,42.0,9.0,0.0,0.0,0.0,0.0,534.0,3.0,0.0,9.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31684.0,178.0,0.0,534.0,2492.0,1.0,0.0,3.0,14.0,0.0,0.0,0.0,9.0,42.0,196.0,289900
1908.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,458.0,3.0,1.0,14.0,4.0,3640464.0,3816.0,1908.0,5724.0,0.0,1908.0,1908.0,0.0,873864.0,5724.0,1908.0,26712.0,7632.0,4.0,2.0,6.0,0.0,2.0,2.0,0.0,916.0,6.0,2.0,28.0,8.0,1.0,3.0,0.0,1.0,1.0,0.0,458.0,3.0,1.0,14.0,4.0,9.0,0.0,3.0,3.0,0.0,1374.0,9.0,3.0,42.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,458.0,3.0,1.0,14.0,4.0,1.0,0.0,458.0,3.0,1.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,209764.0,1374.0,458.0,6412.0,1832.0,9.0,3.0,42.0,12.0,1.0,14.0,4.0,196.0,56.0,16.0,540000
2017.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,210.0,3.0,1.0,67.0,33.0,4068289.0,4034.0,4034.0,6051.0,2017.0,0.0,2017.0,2017.0,423570.0,6051.0,2017.0,135139.0,66561.0,4.0,4.0,6.0,2.0,0.0,2.0,2.0,420.0,6.0,2.0,134.0,66.0,4.0,6.0,2.0,0.0,2.0,2.0,420.0,6.0,2.0,134.0,66.0,9.0,3.0,0.0,3.0,3.0,630.0,9.0,3.0,201.0,99.0,1.0,0.0,1.0,1.0,210.0,3.0,1.0,67.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,210.0,3.0,1.0,67.0,33.0,1.0,210.0,3.0,1.0,67.0,33.0,44100.0,630.0,210.0,14070.0,6930.0,9.0,3.0,201.0,99.0,1.0,67.0,33.0,4489.0,2211.0,1089.0,465000
1959.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,239.0,0.0,1.0,15.0,12.0,3837681.0,3918.0,1959.0,5877.0,0.0,1959.0,1959.0,0.0,468201.0,0.0,1959.0,29385.0,23508.0,4.0,2.0,6.0,0.0,2.0,2.0,0.0,478.0,0.0,2.0,30.0,24.0,1.0,3.0,0.0,1.0,1.0,0.0,239.0,0.0,1.0,15.0,12.0,9.0,0.0,3.0,3.0,0.0,717.0,0.0,3.0,45.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,239.0,0.0,1.0,15.0,12.0,1.0,0.0,239.0,0.0,1.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,57121.0,0.0,239.0,3585.0,2868.0,0.0,0.0,0.0,0.0,1.0,15.0,12.0,225.0,180.0,144.0,259500
1991.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,313.0,2.0,1.0,59.0,25.0,3964081.0,3982.0,1991.0,5973.0,0.0,0.0,0.0,1991.0,623183.0,3982.0,1991.0,117469.0,49775.0,4.0,2.0,6.0,0.0,0.0,0.0,2.0,626.0,4.0,2.0,118.0,50.0,1.0,3.0,0.0,0.0,0.0,1.0,313.0,2.0,1.0,59.0,25.0,9.0,0.0,0.0,0.0,3.0,939.0,6.0,3.0,177.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,313.0,2.0,1.0,59.0,25.0,97969.0,626.0,313.0,18467.0,7825.0,4.0,2.0,118.0,50.0,1.0,59.0,25.0,3481.0,1475.0,625.0,410500
1960.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,108.0,0.0,1.0,16.0,6.0,3841600.0,1960.0,3920.0,5880.0,0.0,0.0,1960.0,0.0,211680.0,0.0,1960.0,31360.0,11760.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,108.0,0.0,1.0,16.0,6.0,4.0,6.0,0.0,0.0,2.0,0.0,216.0,0.0,2.0,32.0,12.0,9.0,0.0,0.0,3.0,0.0,324.0,0.0,3.0,48.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0,0.0,1.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,11664.0,0.0,108.0,1728.0,648.0,0.0,0.0,0.0,0.0,1.0,16.0,6.0,256.0,96.0,36.0,250000
1959.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,306.0,3.0,1.0,39.0,33.0,3837681.0,1959.0,1959.0,5877.0,1959.0,1959.0,1959.0,1959.0,599454.0,5877.0,1959.0,76401.0,64647.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,306.0,3.0,1.0,39.0,33.0,1.0,3.0,1.0,1.0,1.0,1.0,306.0,3.0,1.0,39.0,33.0,9.0,3.0,3.0,3.0,3.0,918.0,9.0,3.0,117.0,99.0,1.0,1.0,1.0,1.0,306.0,3.0,1.0,39.0,33.0,1.0,1.0,1.0,306.0,3.0,1.0,39.0,33.0,1.0,1.0,306.0,3.0,1.0,39.0,33.0,1.0,306.0,3.0,1.0,39.0,33.0,93636.0,918.0,306.0,11934.0,10098.0,9.0,3.0,117.0,99.0,1.0,39.0,33.0,1521.0,1287.0,1089.0,430000
1952.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,516.0,4.0,1.0,57.0,3.0,3810304.0,3904.0,1952.0,5856.0,1952.0,1952.0,0.0,1952.0,1007232.0,7808.0,1952.0,111264.0,5856.0,4.0,2.0,6.0,2.0,2.0,0.0,2.0,1032.0,8.0,2.0,114.0,6.0,1.0,3.0,1.0,1.0,0.0,1.0,516.0,4.0,1.0,57.0,3.0,9.0,3.0,3.0,0.0,3.0,1548.0,12.0,3.0,171.0,9.0,1.0,1.0,0.0,1.0,516.0,4.0,1.0,57.0,3.0,1.0,0.0,1.0,516.0,4.0,1.0,57.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,516.0,4.0,1.0,57.0,3.0,266256.0,2064.0,516.0,29412.0,1548.0,16.0,4.0,228.0,12.0,1.0,57.0,3.0,3249.0,171.0,9.0,595000
1900.0,1.0,3.0,5.0,0.0,0.0,1.0,0.0,82.0,0.0,2.0,65.0,20.0,3610000.0,1900.0,5700.0,9500.0,0.0,0.0,1900.0,0.0,155800.0,0.0,3800.0,123500.0,38000.0,1.0,3.0,5.0,0.0,0.0,1.0,0.0,82.0,0.0,2.0,65.0,20.0,9.0,15.0,0.0,0.0,3.0,0.0,246.0,0.0,6.0,195.0,60.0,25.0,0.0,0.0,5.0,0.0,410.0,0.0,10.0,325.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,82.0,0.0,2.0,65.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,6724.0,0.0,164.0,5330.0,1640.0,0.0,0.0,0.0,0.0,4.0,130.0,40.0,4225.0,1300.0,400.0,150000
1968.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0,195.0,3.0,1.0,14.0,4.0,3873024.0,3936.0,3936.0,7872.0,1968.0,1968.0,0.0,1968.0,383760.0,5904.0,1968.0,27552.0,7872.0,4.0,4.0,8.0,2.0,2.0,0.0,2.0,390.0,6.0,2.0,28.0,8.0,4.0,8.0,2.0,2.0,0.0,2.0,390.0,6.0,2.0,28.0,8.0,16.0,4.0,4.0,0.0,4.0,780.0,12.0,4.0,56.0,16.0,1.0,1.0,0.0,1.0,195.0,3.0,1.0,14.0,4.0,1.0,0.0,1.0,195.0,3.0,1.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,195.0,3.0,1.0,14.0,4.0,38025.0,585.0,195.0,2730.0,780.0,9.0,3.0,42.0,12.0,1.0,14.0,4.0,196.0,56.0,16.0,655000
1980.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,259.0,1.0,1.0,59.0,25.0,3920400.0,1980.0,1980.0,5940.0,0.0,1980.0,0.0,1980.0,512820.0,1980.0,1980.0,116820.0,49500.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,259.0,1.0,1.0,59.0,25.0,1.0,3.0,0.0,1.0,0.0,1.0,259.0,1.0,1.0,59.0,25.0,9.0,0.0,3.0,0.0,3.0,777.0,3.0,3.0,177.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,259.0,1.0,1.0,59.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,259.0,1.0,1.0,59.0,25.0,67081.0,259.0,259.0,15281.0,6475.0,1.0,1.0,59.0,25.0,1.0,59.0,25.0,3481.0,1475.0,625.0,333900
2007.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,153.0,0.0,2.0,16.0,6.0,4028049.0,2007.0,4014.0,6021.0,2007.0,0.0,0.0,0.0,307071.0,0.0,4014.0,32112.0,12042.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,153.0,0.0,2.0,16.0,6.0,4.0,6.0,2.0,0.0,0.0,0.0,306.0,0.0,4.0,32.0,12.0,9.0,3.0,0.0,0.0,0.0,459.0,0.0,6.0,48.0,18.0,1.0,0.0,0.0,0.0,153.0,0.0,2.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23409.0,0.0,306.0,2448.0,918.0,0.0,0.0,0.0,0.0,4.0,32.0,12.0,256.0,96.0,36.0,319999
2016.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,263.0,2.0,1.0,36.0,2.0,4064256.0,2016.0,4032.0,8064.0,0.0,2016.0,0.0,2016.0,530208.0,4032.0,2016.0,72576.0,4032.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,263.0,2.0,1.0,36.0,2.0,4.0,8.0,0.0,2.0,0.0,2.0,526.0,4.0,2.0,72.0,4.0,16.0,0.0,4.0,0.0,4.0,1052.0,8.0,4.0,144.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,263.0,2.0,1.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,263.0,2.0,1.0,36.0,2.0,69169.0,526.0,263.0,9468.0,526.0,4.0,2.0,72.0,4.0,1.0,36.0,2.0,1296.0,72.0,4.0,980000
