description.year_built,description.baths,description.garage,description.stories,description.beds,num_days,central_air,dishwasher,fireplace,basement,price_per_sqft,median_value_per_sqft,description.type_encoded,city_encoded,description.year_built^2,description.year_built description.baths,description.year_built description.garage,description.year_built description.stories,description.year_built description.beds,description.year_built num_days,description.year_built central_air,description.year_built dishwasher,description.year_built fireplace,description.year_built basement,description.year_built price_per_sqft,description.year_built median_value_per_sqft,description.year_built description.type_encoded,description.year_built city_encoded,description.baths^2,description.baths description.garage,description.baths description.stories,description.baths description.beds,description.baths num_days,description.baths central_air,description.baths dishwasher,description.baths fireplace,description.baths basement,description.baths price_per_sqft,description.baths median_value_per_sqft,description.baths description.type_encoded,description.baths city_encoded,description.garage^2,description.garage description.stories,description.garage description.beds,description.garage num_days,description.garage central_air,description.garage dishwasher,description.garage fireplace,description.garage basement,description.garage price_per_sqft,description.garage median_value_per_sqft,description.garage description.type_encoded,description.garage city_encoded,description.stories^2,description.stories description.beds,description.stories num_days,description.stories central_air,description.stories dishwasher,description.stories fireplace,description.stories basement,description.stories price_per_sqft,description.stories median_value_per_sqft,description.stories description.type_encoded,description.stories city_encoded,description.beds^2,description.beds num_days,description.beds central_air,description.beds dishwasher,description.beds fireplace,description.beds basement,description.beds price_per_sqft,description.beds median_value_per_sqft,description.beds description.type_encoded,description.beds city_encoded,num_days^2,num_days central_air,num_days dishwasher,num_days fireplace,num_days basement,num_days price_per_sqft,num_days median_value_per_sqft,num_days description.type_encoded,num_days city_encoded,central_air^2,central_air dishwasher,central_air fireplace,central_air basement,central_air price_per_sqft,central_air median_value_per_sqft,central_air description.type_encoded,central_air city_encoded,dishwasher^2,dishwasher fireplace,dishwasher basement,dishwasher price_per_sqft,dishwasher median_value_per_sqft,dishwasher description.type_encoded,dishwasher city_encoded,fireplace^2,fireplace basement,fireplace price_per_sqft,fireplace median_value_per_sqft,fireplace description.type_encoded,fireplace city_encoded,basement^2,basement price_per_sqft,basement median_value_per_sqft,basement description.type_encoded,basement city_encoded,price_per_sqft^2,price_per_sqft median_value_per_sqft,price_per_sqft description.type_encoded,price_per_sqft city_encoded,median_value_per_sqft^2,median_value_per_sqft description.type_encoded,median_value_per_sqft city_encoded,description.type_encoded^2,description.type_encoded city_encoded,city_encoded^2,description.sold_price
2002.0,1.0,1.0,1.0,2.0,98.0,1.0,1.0,0.0,0.0,188.0,0.0,1.0,0.0,4008004.0,2002.0,2002.0,2002.0,4004.0,196196.0,2002.0,2002.0,0.0,0.0,376376.0,0.0,2002.0,0.0,1.0,1.0,1.0,2.0,98.0,1.0,1.0,0.0,0.0,188.0,0.0,1.0,0.0,1.0,1.0,2.0,98.0,1.0,1.0,0.0,0.0,188.0,0.0,1.0,0.0,1.0,2.0,98.0,1.0,1.0,0.0,0.0,188.0,0.0,1.0,0.0,4.0,196.0,2.0,2.0,0.0,0.0,376.0,0.0,2.0,0.0,9604.0,98.0,98.0,0.0,0.0,18424.0,0.0,98.0,0.0,1.0,1.0,0.0,0.0,188.0,0.0,1.0,0.0,1.0,0.0,0.0,188.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35344.0,0.0,188.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,200000
2011.0,2.0,3.0,1.0,4.0,49.0,0.0,0.0,0.0,0.0,205.0,1.0,1.0,50.0,4044121.0,4022.0,6033.0,2011.0,8044.0,98539.0,0.0,0.0,0.0,0.0,412255.0,2011.0,2011.0,100550.0,4.0,6.0,2.0,8.0,98.0,0.0,0.0,0.0,0.0,410.0,2.0,2.0,100.0,9.0,3.0,12.0,147.0,0.0,0.0,0.0,0.0,615.0,3.0,3.0,150.0,1.0,4.0,49.0,0.0,0.0,0.0,0.0,205.0,1.0,1.0,50.0,16.0,196.0,0.0,0.0,0.0,0.0,820.0,4.0,4.0,200.0,2401.0,0.0,0.0,0.0,0.0,10045.0,49.0,49.0,2450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42025.0,205.0,205.0,10250.0,1.0,1.0,50.0,1.0,50.0,2500.0,448000
1963.0,3.0,2.0,2.0,4.0,66.0,1.0,1.0,1.0,0.0,181.0,0.0,1.0,18.0,3853369.0,5889.0,3926.0,3926.0,7852.0,129558.0,1963.0,1963.0,1963.0,0.0,355303.0,0.0,1963.0,35334.0,9.0,6.0,6.0,12.0,198.0,3.0,3.0,3.0,0.0,543.0,0.0,3.0,54.0,4.0,4.0,8.0,132.0,2.0,2.0,2.0,0.0,362.0,0.0,2.0,36.0,4.0,8.0,132.0,2.0,2.0,2.0,0.0,362.0,0.0,2.0,36.0,16.0,264.0,4.0,4.0,4.0,0.0,724.0,0.0,4.0,72.0,4356.0,66.0,66.0,66.0,0.0,11946.0,0.0,66.0,1188.0,1.0,1.0,1.0,0.0,181.0,0.0,1.0,18.0,1.0,1.0,0.0,181.0,0.0,1.0,18.0,1.0,0.0,181.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,32761.0,0.0,181.0,3258.0,0.0,0.0,0.0,1.0,18.0,324.0,335000
1978.0,3.0,2.0,2.0,4.0,34.0,1.0,1.0,1.0,1.0,345.0,0.0,1.0,3.0,3912484.0,5934.0,3956.0,3956.0,7912.0,67252.0,1978.0,1978.0,1978.0,1978.0,682410.0,0.0,1978.0,5934.0,9.0,6.0,6.0,12.0,102.0,3.0,3.0,3.0,3.0,1035.0,0.0,3.0,9.0,4.0,4.0,8.0,68.0,2.0,2.0,2.0,2.0,690.0,0.0,2.0,6.0,4.0,8.0,68.0,2.0,2.0,2.0,2.0,690.0,0.0,2.0,6.0,16.0,136.0,4.0,4.0,4.0,4.0,1380.0,0.0,4.0,12.0,1156.0,34.0,34.0,34.0,34.0,11730.0,0.0,34.0,102.0,1.0,1.0,1.0,1.0,345.0,0.0,1.0,3.0,1.0,1.0,1.0,345.0,0.0,1.0,3.0,1.0,1.0,345.0,0.0,1.0,3.0,1.0,345.0,0.0,1.0,3.0,119025.0,0.0,345.0,1035.0,0.0,0.0,0.0,1.0,3.0,9.0,550000
1998.0,2.0,2.0,1.0,3.0,28.0,1.0,1.0,1.0,0.0,87.0,0.0,1.0,43.0,3992004.0,3996.0,3996.0,1998.0,5994.0,55944.0,1998.0,1998.0,1998.0,0.0,173826.0,0.0,1998.0,85914.0,4.0,4.0,2.0,6.0,56.0,2.0,2.0,2.0,0.0,174.0,0.0,2.0,86.0,4.0,2.0,6.0,56.0,2.0,2.0,2.0,0.0,174.0,0.0,2.0,86.0,1.0,3.0,28.0,1.0,1.0,1.0,0.0,87.0,0.0,1.0,43.0,9.0,84.0,3.0,3.0,3.0,0.0,261.0,0.0,3.0,129.0,784.0,28.0,28.0,28.0,0.0,2436.0,0.0,28.0,1204.0,1.0,1.0,1.0,0.0,87.0,0.0,1.0,43.0,1.0,1.0,0.0,87.0,0.0,1.0,43.0,1.0,0.0,87.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,7569.0,0.0,87.0,3741.0,0.0,0.0,0.0,1.0,43.0,1849.0,129900
2002.0,3.0,1.0,2.0,3.0,73.0,1.0,1.0,1.0,0.0,149.0,0.0,2.0,7.0,4008004.0,6006.0,2002.0,4004.0,6006.0,146146.0,2002.0,2002.0,2002.0,0.0,298298.0,0.0,4004.0,14014.0,9.0,3.0,6.0,9.0,219.0,3.0,3.0,3.0,0.0,447.0,0.0,6.0,21.0,1.0,2.0,3.0,73.0,1.0,1.0,1.0,0.0,149.0,0.0,2.0,7.0,4.0,6.0,146.0,2.0,2.0,2.0,0.0,298.0,0.0,4.0,14.0,9.0,219.0,3.0,3.0,3.0,0.0,447.0,0.0,6.0,21.0,5329.0,73.0,73.0,73.0,0.0,10877.0,0.0,146.0,511.0,1.0,1.0,1.0,0.0,149.0,0.0,2.0,7.0,1.0,1.0,0.0,149.0,0.0,2.0,7.0,1.0,0.0,149.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,22201.0,0.0,298.0,1043.0,0.0,0.0,0.0,4.0,14.0,49.0,225900
1910.0,3.0,1.0,2.0,3.0,31.0,1.0,1.0,0.0,0.0,262.0,2.0,1.0,54.0,3648100.0,5730.0,1910.0,3820.0,5730.0,59210.0,1910.0,1910.0,0.0,0.0,500420.0,3820.0,1910.0,103140.0,9.0,3.0,6.0,9.0,93.0,3.0,3.0,0.0,0.0,786.0,6.0,3.0,162.0,1.0,2.0,3.0,31.0,1.0,1.0,0.0,0.0,262.0,2.0,1.0,54.0,4.0,6.0,62.0,2.0,2.0,0.0,0.0,524.0,4.0,2.0,108.0,9.0,93.0,3.0,3.0,0.0,0.0,786.0,6.0,3.0,162.0,961.0,31.0,31.0,0.0,0.0,8122.0,62.0,31.0,1674.0,1.0,1.0,0.0,0.0,262.0,2.0,1.0,54.0,1.0,0.0,0.0,262.0,2.0,1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68644.0,524.0,262.0,14148.0,4.0,2.0,108.0,1.0,54.0,2916.0,524950
1999.0,4.0,2.0,2.0,3.0,78.0,1.0,0.0,1.0,1.0,173.0,3.0,1.0,39.0,3996001.0,7996.0,3998.0,3998.0,5997.0,155922.0,1999.0,0.0,1999.0,1999.0,345827.0,5997.0,1999.0,77961.0,16.0,8.0,8.0,12.0,312.0,4.0,0.0,4.0,4.0,692.0,12.0,4.0,156.0,4.0,4.0,6.0,156.0,2.0,0.0,2.0,2.0,346.0,6.0,2.0,78.0,4.0,6.0,156.0,2.0,0.0,2.0,2.0,346.0,6.0,2.0,78.0,9.0,234.0,3.0,0.0,3.0,3.0,519.0,9.0,3.0,117.0,6084.0,78.0,0.0,78.0,78.0,13494.0,234.0,78.0,3042.0,1.0,0.0,1.0,1.0,173.0,3.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,173.0,3.0,1.0,39.0,1.0,173.0,3.0,1.0,39.0,29929.0,519.0,173.0,6747.0,9.0,3.0,117.0,1.0,39.0,1521.0,448700
1974.0,1.0,1.0,1.0,3.0,44.0,1.0,0.0,0.0,1.0,242.0,0.0,1.0,18.0,3896676.0,1974.0,1974.0,1974.0,5922.0,86856.0,1974.0,0.0,0.0,1974.0,477708.0,0.0,1974.0,35532.0,1.0,1.0,1.0,3.0,44.0,1.0,0.0,0.0,1.0,242.0,0.0,1.0,18.0,1.0,1.0,3.0,44.0,1.0,0.0,0.0,1.0,242.0,0.0,1.0,18.0,1.0,3.0,44.0,1.0,0.0,0.0,1.0,242.0,0.0,1.0,18.0,9.0,132.0,3.0,0.0,0.0,3.0,726.0,0.0,3.0,54.0,1936.0,44.0,0.0,0.0,44.0,10648.0,0.0,44.0,792.0,1.0,0.0,0.0,1.0,242.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,242.0,0.0,1.0,18.0,58564.0,0.0,242.0,4356.0,0.0,0.0,0.0,1.0,18.0,324.0,265000
1951.0,2.0,1.0,1.0,3.0,65.0,1.0,1.0,0.0,0.0,388.0,3.0,1.0,16.0,3806401.0,3902.0,1951.0,1951.0,5853.0,126815.0,1951.0,1951.0,0.0,0.0,756988.0,5853.0,1951.0,31216.0,4.0,2.0,2.0,6.0,130.0,2.0,2.0,0.0,0.0,776.0,6.0,2.0,32.0,1.0,1.0,3.0,65.0,1.0,1.0,0.0,0.0,388.0,3.0,1.0,16.0,1.0,3.0,65.0,1.0,1.0,0.0,0.0,388.0,3.0,1.0,16.0,9.0,195.0,3.0,3.0,0.0,0.0,1164.0,9.0,3.0,48.0,4225.0,65.0,65.0,0.0,0.0,25220.0,195.0,65.0,1040.0,1.0,1.0,0.0,0.0,388.0,3.0,1.0,16.0,1.0,0.0,0.0,388.0,3.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150544.0,1164.0,388.0,6208.0,9.0,3.0,48.0,1.0,16.0,256.0,525000
1967.0,2.0,1.0,1.0,3.0,57.0,0.0,0.0,1.0,0.0,228.0,3.0,1.0,50.0,3869089.0,3934.0,1967.0,1967.0,5901.0,112119.0,0.0,0.0,1967.0,0.0,448476.0,5901.0,1967.0,98350.0,4.0,2.0,2.0,6.0,114.0,0.0,0.0,2.0,0.0,456.0,6.0,2.0,100.0,1.0,1.0,3.0,57.0,0.0,0.0,1.0,0.0,228.0,3.0,1.0,50.0,1.0,3.0,57.0,0.0,0.0,1.0,0.0,228.0,3.0,1.0,50.0,9.0,171.0,0.0,0.0,3.0,0.0,684.0,9.0,3.0,150.0,3249.0,0.0,0.0,57.0,0.0,12996.0,171.0,57.0,2850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,228.0,3.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,51984.0,684.0,228.0,11400.0,9.0,3.0,150.0,1.0,50.0,2500.0,359900
1917.0,2.0,1.0,1.0,3.0,450.0,0.0,1.0,0.0,1.0,192.0,1.0,1.0,29.0,3674889.0,3834.0,1917.0,1917.0,5751.0,862650.0,0.0,1917.0,0.0,1917.0,368064.0,1917.0,1917.0,55593.0,4.0,2.0,2.0,6.0,900.0,0.0,2.0,0.0,2.0,384.0,2.0,2.0,58.0,1.0,1.0,3.0,450.0,0.0,1.0,0.0,1.0,192.0,1.0,1.0,29.0,1.0,3.0,450.0,0.0,1.0,0.0,1.0,192.0,1.0,1.0,29.0,9.0,1350.0,0.0,3.0,0.0,3.0,576.0,3.0,3.0,87.0,202500.0,0.0,450.0,0.0,450.0,86400.0,450.0,450.0,13050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,192.0,1.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,192.0,1.0,1.0,29.0,36864.0,192.0,192.0,5568.0,1.0,1.0,29.0,1.0,29.0,841.0,225000
1941.0,2.0,1.0,2.0,3.0,77.0,1.0,1.0,0.0,1.0,197.0,0.0,1.0,17.0,3767481.0,3882.0,1941.0,3882.0,5823.0,149457.0,1941.0,1941.0,0.0,1941.0,382377.0,0.0,1941.0,32997.0,4.0,2.0,4.0,6.0,154.0,2.0,2.0,0.0,2.0,394.0,0.0,2.0,34.0,1.0,2.0,3.0,77.0,1.0,1.0,0.0,1.0,197.0,0.0,1.0,17.0,4.0,6.0,154.0,2.0,2.0,0.0,2.0,394.0,0.0,2.0,34.0,9.0,231.0,3.0,3.0,0.0,3.0,591.0,0.0,3.0,51.0,5929.0,77.0,77.0,0.0,77.0,15169.0,0.0,77.0,1309.0,1.0,1.0,0.0,1.0,197.0,0.0,1.0,17.0,1.0,0.0,1.0,197.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,197.0,0.0,1.0,17.0,38809.0,0.0,197.0,3349.0,0.0,0.0,0.0,1.0,17.0,289.0,272000
1910.0,2.0,1.0,1.0,2.0,96.0,1.0,1.0,0.0,0.0,417.0,8.0,0.0,39.0,3648100.0,3820.0,1910.0,1910.0,3820.0,183360.0,1910.0,1910.0,0.0,0.0,796470.0,15280.0,0.0,74490.0,4.0,2.0,2.0,4.0,192.0,2.0,2.0,0.0,0.0,834.0,16.0,0.0,78.0,1.0,1.0,2.0,96.0,1.0,1.0,0.0,0.0,417.0,8.0,0.0,39.0,1.0,2.0,96.0,1.0,1.0,0.0,0.0,417.0,8.0,0.0,39.0,4.0,192.0,2.0,2.0,0.0,0.0,834.0,16.0,0.0,78.0,9216.0,96.0,96.0,0.0,0.0,40032.0,768.0,0.0,3744.0,1.0,1.0,0.0,0.0,417.0,8.0,0.0,39.0,1.0,0.0,0.0,417.0,8.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173889.0,3336.0,0.0,16263.0,64.0,0.0,312.0,0.0,0.0,1521.0,420000
1960.0,2.0,1.0,1.0,4.0,218.0,0.0,0.0,0.0,0.0,54.0,0.0,1.0,62.0,3841600.0,3920.0,1960.0,1960.0,7840.0,427280.0,0.0,0.0,0.0,0.0,105840.0,0.0,1960.0,121520.0,4.0,2.0,2.0,8.0,436.0,0.0,0.0,0.0,0.0,108.0,0.0,2.0,124.0,1.0,1.0,4.0,218.0,0.0,0.0,0.0,0.0,54.0,0.0,1.0,62.0,1.0,4.0,218.0,0.0,0.0,0.0,0.0,54.0,0.0,1.0,62.0,16.0,872.0,0.0,0.0,0.0,0.0,216.0,0.0,4.0,248.0,47524.0,0.0,0.0,0.0,0.0,11772.0,0.0,218.0,13516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2916.0,0.0,54.0,3348.0,0.0,0.0,0.0,1.0,62.0,3844.0,59000
1969.0,2.0,1.0,1.0,3.0,57.0,0.0,0.0,0.0,0.0,92.0,0.0,1.0,36.0,3876961.0,3938.0,1969.0,1969.0,5907.0,112233.0,0.0,0.0,0.0,0.0,181148.0,0.0,1969.0,70884.0,4.0,2.0,2.0,6.0,114.0,0.0,0.0,0.0,0.0,184.0,0.0,2.0,72.0,1.0,1.0,3.0,57.0,0.0,0.0,0.0,0.0,92.0,0.0,1.0,36.0,1.0,3.0,57.0,0.0,0.0,0.0,0.0,92.0,0.0,1.0,36.0,9.0,171.0,0.0,0.0,0.0,0.0,276.0,0.0,3.0,108.0,3249.0,0.0,0.0,0.0,0.0,5244.0,0.0,57.0,2052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8464.0,0.0,92.0,3312.0,0.0,0.0,0.0,1.0,36.0,1296.0,103000
1956.0,1.0,1.0,1.0,3.0,14.0,1.0,1.0,0.0,1.0,55.0,0.0,1.0,32.0,3825936.0,1956.0,1956.0,1956.0,5868.0,27384.0,1956.0,1956.0,0.0,1956.0,107580.0,0.0,1956.0,62592.0,1.0,1.0,1.0,3.0,14.0,1.0,1.0,0.0,1.0,55.0,0.0,1.0,32.0,1.0,1.0,3.0,14.0,1.0,1.0,0.0,1.0,55.0,0.0,1.0,32.0,1.0,3.0,14.0,1.0,1.0,0.0,1.0,55.0,0.0,1.0,32.0,9.0,42.0,3.0,3.0,0.0,3.0,165.0,0.0,3.0,96.0,196.0,14.0,14.0,0.0,14.0,770.0,0.0,14.0,448.0,1.0,1.0,0.0,1.0,55.0,0.0,1.0,32.0,1.0,0.0,1.0,55.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,0.0,1.0,32.0,3025.0,0.0,55.0,1760.0,0.0,0.0,0.0,1.0,32.0,1024.0,75000
2018.0,2.0,2.0,1.0,2.0,90.0,1.0,1.0,0.0,0.0,204.0,0.0,2.0,34.0,4072324.0,4036.0,4036.0,2018.0,4036.0,181620.0,2018.0,2018.0,0.0,0.0,411672.0,0.0,4036.0,68612.0,4.0,4.0,2.0,4.0,180.0,2.0,2.0,0.0,0.0,408.0,0.0,4.0,68.0,4.0,2.0,4.0,180.0,2.0,2.0,0.0,0.0,408.0,0.0,4.0,68.0,1.0,2.0,90.0,1.0,1.0,0.0,0.0,204.0,0.0,2.0,34.0,4.0,180.0,2.0,2.0,0.0,0.0,408.0,0.0,4.0,68.0,8100.0,90.0,90.0,0.0,0.0,18360.0,0.0,180.0,3060.0,1.0,1.0,0.0,0.0,204.0,0.0,2.0,34.0,1.0,0.0,0.0,204.0,0.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41616.0,0.0,408.0,6936.0,0.0,0.0,0.0,4.0,68.0,1156.0,245000
1915.0,2.0,1.0,3.0,4.0,27.0,0.0,0.0,0.0,1.0,146.0,0.0,2.0,64.0,3667225.0,3830.0,1915.0,5745.0,7660.0,51705.0,0.0,0.0,0.0,1915.0,279590.0,0.0,3830.0,122560.0,4.0,2.0,6.0,8.0,54.0,0.0,0.0,0.0,2.0,292.0,0.0,4.0,128.0,1.0,3.0,4.0,27.0,0.0,0.0,0.0,1.0,146.0,0.0,2.0,64.0,9.0,12.0,81.0,0.0,0.0,0.0,3.0,438.0,0.0,6.0,192.0,16.0,108.0,0.0,0.0,0.0,4.0,584.0,0.0,8.0,256.0,729.0,0.0,0.0,0.0,27.0,3942.0,0.0,54.0,1728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,2.0,64.0,21316.0,0.0,292.0,9344.0,0.0,0.0,0.0,4.0,128.0,4096.0,180000
1950.0,1.0,2.0,2.0,2.0,52.0,1.0,1.0,1.0,0.0,403.0,2.0,1.0,56.0,3802500.0,1950.0,3900.0,3900.0,3900.0,101400.0,1950.0,1950.0,1950.0,0.0,785850.0,3900.0,1950.0,109200.0,1.0,2.0,2.0,2.0,52.0,1.0,1.0,1.0,0.0,403.0,2.0,1.0,56.0,4.0,4.0,4.0,104.0,2.0,2.0,2.0,0.0,806.0,4.0,2.0,112.0,4.0,4.0,104.0,2.0,2.0,2.0,0.0,806.0,4.0,2.0,112.0,4.0,104.0,2.0,2.0,2.0,0.0,806.0,4.0,2.0,112.0,2704.0,52.0,52.0,52.0,0.0,20956.0,104.0,52.0,2912.0,1.0,1.0,1.0,0.0,403.0,2.0,1.0,56.0,1.0,1.0,0.0,403.0,2.0,1.0,56.0,1.0,0.0,403.0,2.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,162409.0,806.0,403.0,22568.0,4.0,2.0,112.0,1.0,56.0,3136.0,800000
2000.0,3.0,2.0,2.0,4.0,132.0,0.0,0.0,1.0,1.0,177.0,1.0,1.0,22.0,4000000.0,6000.0,4000.0,4000.0,8000.0,264000.0,0.0,0.0,2000.0,2000.0,354000.0,2000.0,2000.0,44000.0,9.0,6.0,6.0,12.0,396.0,0.0,0.0,3.0,3.0,531.0,3.0,3.0,66.0,4.0,4.0,8.0,264.0,0.0,0.0,2.0,2.0,354.0,2.0,2.0,44.0,4.0,8.0,264.0,0.0,0.0,2.0,2.0,354.0,2.0,2.0,44.0,16.0,528.0,0.0,0.0,4.0,4.0,708.0,4.0,4.0,88.0,17424.0,0.0,0.0,132.0,132.0,23364.0,132.0,132.0,2904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,177.0,1.0,1.0,22.0,1.0,177.0,1.0,1.0,22.0,31329.0,177.0,177.0,3894.0,1.0,1.0,22.0,1.0,22.0,484.0,637500
2016.0,2.0,2.0,1.0,4.0,195.0,0.0,0.0,1.0,0.0,262.0,1.0,1.0,58.0,4064256.0,4032.0,4032.0,2016.0,8064.0,393120.0,0.0,0.0,2016.0,0.0,528192.0,2016.0,2016.0,116928.0,4.0,4.0,2.0,8.0,390.0,0.0,0.0,2.0,0.0,524.0,2.0,2.0,116.0,4.0,2.0,8.0,390.0,0.0,0.0,2.0,0.0,524.0,2.0,2.0,116.0,1.0,4.0,195.0,0.0,0.0,1.0,0.0,262.0,1.0,1.0,58.0,16.0,780.0,0.0,0.0,4.0,0.0,1048.0,4.0,4.0,232.0,38025.0,0.0,0.0,195.0,0.0,51090.0,195.0,195.0,11310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,262.0,1.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,68644.0,262.0,262.0,15196.0,1.0,1.0,58.0,1.0,58.0,3364.0,495000
1919.0,2.0,1.0,2.0,3.0,27.0,1.0,1.0,1.0,1.0,218.0,2.0,2.0,54.0,3682561.0,3838.0,1919.0,3838.0,5757.0,51813.0,1919.0,1919.0,1919.0,1919.0,418342.0,3838.0,3838.0,103626.0,4.0,2.0,4.0,6.0,54.0,2.0,2.0,2.0,2.0,436.0,4.0,4.0,108.0,1.0,2.0,3.0,27.0,1.0,1.0,1.0,1.0,218.0,2.0,2.0,54.0,4.0,6.0,54.0,2.0,2.0,2.0,2.0,436.0,4.0,4.0,108.0,9.0,81.0,3.0,3.0,3.0,3.0,654.0,6.0,6.0,162.0,729.0,27.0,27.0,27.0,27.0,5886.0,54.0,54.0,1458.0,1.0,1.0,1.0,1.0,218.0,2.0,2.0,54.0,1.0,1.0,1.0,218.0,2.0,2.0,54.0,1.0,1.0,218.0,2.0,2.0,54.0,1.0,218.0,2.0,2.0,54.0,47524.0,436.0,436.0,11772.0,4.0,4.0,108.0,4.0,108.0,2916.0,505000
1950.0,1.0,1.0,1.0,3.0,106.0,0.0,0.0,0.0,1.0,67.0,0.0,1.0,43.0,3802500.0,1950.0,1950.0,1950.0,5850.0,206700.0,0.0,0.0,0.0,1950.0,130650.0,0.0,1950.0,83850.0,1.0,1.0,1.0,3.0,106.0,0.0,0.0,0.0,1.0,67.0,0.0,1.0,43.0,1.0,1.0,3.0,106.0,0.0,0.0,0.0,1.0,67.0,0.0,1.0,43.0,1.0,3.0,106.0,0.0,0.0,0.0,1.0,67.0,0.0,1.0,43.0,9.0,318.0,0.0,0.0,0.0,3.0,201.0,0.0,3.0,129.0,11236.0,0.0,0.0,0.0,106.0,7102.0,0.0,106.0,4558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.0,0.0,1.0,43.0,4489.0,0.0,67.0,2881.0,0.0,0.0,0.0,1.0,43.0,1849.0,100000
2016.0,2.0,2.0,1.0,3.0,77.0,1.0,1.0,1.0,0.0,154.0,0.0,1.0,20.0,4064256.0,4032.0,4032.0,2016.0,6048.0,155232.0,2016.0,2016.0,2016.0,0.0,310464.0,0.0,2016.0,40320.0,4.0,4.0,2.0,6.0,154.0,2.0,2.0,2.0,0.0,308.0,0.0,2.0,40.0,4.0,2.0,6.0,154.0,2.0,2.0,2.0,0.0,308.0,0.0,2.0,40.0,1.0,3.0,77.0,1.0,1.0,1.0,0.0,154.0,0.0,1.0,20.0,9.0,231.0,3.0,3.0,3.0,0.0,462.0,0.0,3.0,60.0,5929.0,77.0,77.0,77.0,0.0,11858.0,0.0,77.0,1540.0,1.0,1.0,1.0,0.0,154.0,0.0,1.0,20.0,1.0,1.0,0.0,154.0,0.0,1.0,20.0,1.0,0.0,154.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,23716.0,0.0,154.0,3080.0,0.0,0.0,0.0,1.0,20.0,400.0,267500
