,price_reduced_amount,description.year_built,description.sold_price,description.lot_sqft,description.sqft,description.baths,description.garage,description.stories,description.beds,description.type,location.address.state,location.address.city,central_air,dishwasher,basement,fireplace,hardwood_floors,washer_dryer,recreation_facilities,view,fenced_yard,new_roof,updated_kitchen,rental_property,ensuite,median_sold_state
436,0.0,1950.0,63500.0,6970.0,840.0,1.0,0.0,1.0,2.0,single_family,Arkansas,Little Rock,0,0,0,0,0,0,0,0,0,0,0,0,0,150650.0
438,10100.0,2006.0,455000.0,9148.0,3084.0,2.0,2.0,1.0,3.0,single_family,Arkansas,Little Rock,0,0,0,1,1,0,0,0,0,1,0,0,0,150650.0
439,10000.0,2003.0,222000.0,8276.0,1678.0,2.0,0.0,1.0,3.0,single_family,Arkansas,Little Rock,0,0,0,1,0,0,1,0,1,0,0,0,0,150650.0
440,0.0,1922.0,379000.0,6098.0,1651.0,2.0,0.0,1.0,3.0,single_family,Arkansas,Little Rock,0,0,0,0,1,0,0,0,0,0,1,0,0,150650.0
441,0.0,1976.0,190000.0,150154.4532274767,2660.0,3.0,2.0,2.0,3.0,single_family,Arkansas,Little Rock,0,0,0,1,1,0,1,0,0,0,0,0,0,150650.0
442,0.0,1970.0,48500.0,6534.0,864.0,1.0,0.0,1.0,2.0,single_family,Arkansas,Little Rock,0,0,0,0,0,0,0,0,1,0,0,0,0,150650.0
443,0.0,1961.0,175000.0,9583.0,1681.0,2.0,1.0,2.0,3.0,single_family,Arkansas,Little Rock,0,0,1,0,1,0,0,0,0,0,0,0,0,150650.0
445,10000.0,1969.0,103000.0,10454.0,1108.0,2.0,0.0,1.0,3.0,single_family,Arkansas,Little Rock,0,0,0,0,0,0,0,0,0,1,0,0,0,150650.0
446,0.0,1992.0,236500.0,8712.0,1600.0,2.0,2.0,1.0,3.0,single_family,Arkansas,Little Rock,0,0,0,1,0,0,0,0,0,0,0,0,1,150650.0
447,0.0,1969.0,225000.0,8712.0,1700.0,2.0,0.0,1.0,4.0,single_family,Arkansas,Little Rock,0,0,0,1,1,0,0,0,0,0,0,0,0,150650.0
448,0.0,1981.0,100000.0,150154.4532274767,1054.0,2.0,0.0,2.0,2.0,townhomes,Arkansas,Little Rock,0,0,0,1,1,0,0,0,0,0,0,1,0,150650.0
449,40000.0,1930.0,325000.0,8276.0,4344.0,2.124124276576302,0.0,2.0,3.2121163426000323,multi_family,Arkansas,Little Rock,0,0,0,0,1,0,0,0,0,0,0,1,0,150650.0
450,8000.0,1978.0,258000.0,14375.0,2457.0,2.0,0.0,1.0,4.0,single_family,Arkansas,Little Rock,0,0,0,1,0,0,0,0,0,0,0,0,0,150650.0
451,10000.0,1920.0,39900.0,6970.0,1428.0,1.0,0.0,2.0,3.0,single_family,Arkansas,Little Rock,0,0,1,0,1,0,1,0,0,0,0,0,0,150650.0
452,0.0,1964.0,75000.0,6534.0,999.0,2.0,0.0,1.0,3.0,single_family,Arkansas,Little Rock,0,0,0,0,1,0,0,0,1,1,0,1,0,150650.0
453,0.0,2014.0,615000.0,131987.0,3529.0,4.0,3.0,1.0,4.0,single_family,Arkansas,Little Rock,0,0,0,1,1,0,0,0,0,0,0,1,0,150650.0
454,0.0,2006.0,388000.0,10019.0,2569.0,3.0,2.0,2.0,4.0,single_family,Arkansas,Little Rock,0,0,1,1,1,0,1,1,0,1,0,0,0,150650.0
455,0.0,2015.0,1150000.0,6098.0,3314.0,5.0,2.0,2.0,5.0,single_family,Arkansas,Little Rock,0,0,0,1,1,0,1,0,0,0,0,0,0,150650.0
456,0.0,1943.0,305000.0,7405.0,1384.0,2.0,0.0,1.0,3.0,single_family,Arkansas,Little Rock,0,0,0,0,1,0,1,0,0,0,0,0,0,150650.0
458,0.0,1983.0,287000.0,1133.0,1111.0,1.0,0.0,1.0,1.0,condos,Georgia,Sandy Springs,1,1,0,1,1,0,1,0,0,0,0,1,0,278154.0
459,0.0,2006.0,330000.0,5663.0,2400.0,3.0,2.0,2.0,3.0,single_family,Georgia,Atlanta,1,1,0,1,1,1,0,0,0,0,0,0,0,278154.0
461,15000.0,1966.0,154000.0,4356.0,792.0,1.0,0.0,1.0,2.0,condos,Georgia,Atlanta,1,0,0,0,1,1,0,0,0,0,0,0,1,278154.0
462,3000.0,2005.0,350000.0,1045.0,1059.0,2.0,0.0,1.0,2.0,condos,Georgia,Atlanta,1,1,0,0,0,0,1,0,0,0,1,0,0,278154.0
463,10000.0,2002.0,225900.0,2178.0,1507.0,3.0,1.0,2.0,3.0,townhomes,Georgia,Atlanta,1,1,0,1,1,0,1,0,0,0,0,0,0,278154.0
464,0.0,1945.0,188000.0,5314.0,1373.0,2.0,0.0,1.0,4.0,single_family,Georgia,Atlanta,0,0,1,1,0,0,1,0,0,0,0,0,0,278154.0
465,0.0,1956.0,642500.0,13068.0,2046.0,2.0,0.0,1.0,4.0,single_family,Georgia,Atlanta,1,1,1,0,1,1,1,0,0,0,0,0,0,278154.0
466,14999.0,1937.0,325000.0,10193.0,1448.0,2.0,0.0,1.0,3.0,single_family,Georgia,Hapeville,1,0,0,1,1,1,1,0,1,0,0,0,0,278154.0
467,0.0,2018.0,620000.0,9583.0,5526.0,5.0,2.0,3.0,6.0,single_family,Georgia,Atlanta,1,1,1,1,1,0,1,1,1,0,0,0,1,278154.0
468,10100.0,1940.0,247400.0,601.0,581.0,1.0,0.0,1.0,1.0,condos,Georgia,Atlanta,1,1,0,0,1,0,1,1,0,0,1,0,0,278154.0
469,0.0,1950.0,135000.0,12023.0,920.0,1.0,0.0,1.0,3.0,single_family,Georgia,Atlanta,0,0,1,0,1,0,1,0,0,0,0,0,0,278154.0
470,4000.0,2014.0,585000.0,1002.0,2140.0,4.0,2.0,3.0,3.0,townhomes,Georgia,Sandy Springs,1,1,1,1,1,0,1,1,0,0,0,0,0,278154.0
471,15000.0,1983.0,230000.0,1363.0,1364.0,3.0,2.0,3.0,2.0,condos,Georgia,Atlanta,1,1,1,1,1,0,0,0,0,0,0,0,0,278154.0
472,0.0,1965.0,220000.0,784.0,786.0,1.0,1.0,1.0,1.0,condos,Georgia,Atlanta,1,1,0,0,1,0,1,1,0,0,1,0,0,278154.0
473,0.0,1926.0,1915000.0,74052.0,4569.0,5.0,2.0,3.0,4.0,single_family,Georgia,Atlanta,1,1,1,1,1,0,0,1,0,0,0,0,0,278154.0
474,5000.0,2005.0,200000.0,1307.0,1529.0,3.0,0.0,2.0,3.0,townhomes,Georgia,Atlanta,1,1,1,0,0,0,1,0,0,0,0,0,0,278154.0
475,0.0,1979.0,1375000.0,19689.0,5465.0,5.0,2.0,1.0,5.0,single_family,Georgia,Sandy Springs,1,1,1,1,1,1,0,1,0,0,0,0,0,278154.0
476,0.0,2019.0,710000.0,1307.0,1905.674311169774,4.0,2.0,3.0,3.0,townhomes,Georgia,Sandy Springs,1,1,0,1,1,1,1,1,0,0,0,0,0,278154.0
477,0.0,2005.0,200000.0,7231.0,1300.0,2.0,0.0,1.0,3.0,single_family,Georgia,Atlanta,1,1,0,0,0,0,0,1,0,0,0,0,0,278154.0
478,0.0,2021.0,1410000.0,13068.0,5702.0,5.0,2.0,2.0,4.0,single_family,Georgia,Atlanta,0,1,1,1,1,1,0,0,1,0,0,0,1,278154.0
479,35000.0,2010.0,670000.0,150154.4532274767,1315.0,2.0,3.0,1.0,1.0,condos,Georgia,Atlanta,1,1,0,0,1,0,1,1,0,0,0,0,0,278154.0
480,0.0,2019.0,710000.0,1307.0,2740.0,4.0,2.0,3.0,3.0,townhomes,Georgia,Sandy Springs,1,1,0,1,1,1,1,1,0,0,0,0,0,278154.0
481,0.0,1999.0,530000.0,1124.0,2172.0,4.0,2.0,3.0,4.0,townhomes,Georgia,Atlanta,1,1,1,1,1,0,0,0,0,0,0,0,0,278154.0
482,0.0,1963.0,210000.0,932.0,1256.0,2.0,0.0,3.0,2.0,condos,Georgia,Atlanta,1,0,0,0,0,0,1,1,0,0,0,0,0,278154.0
483,0.0,1920.0,410000.0,11252.0,1905.674311169774,2.124124276576302,0.0,1.0,3.2121163426000323,multi_family,Georgia,Atlanta,1,0,0,0,1,0,1,0,0,0,0,1,0,278154.0
484,0.0,1980.0,565000.0,17424.0,1905.674311169774,3.0,0.0,2.0,5.0,single_family,Georgia,Atlanta,1,1,1,1,1,1,1,0,0,0,0,0,0,278154.0
485,175000.0,2017.0,2600000.0,2570.0,2569.0,3.0,3.0,2.0,2.0,condos,Georgia,Atlanta,1,1,0,0,1,1,1,1,0,0,0,0,1,278154.0
486,0.0,2003.0,240000.0,2178.0,1364.0,3.0,0.0,2.0,3.0,townhomes,Georgia,Atlanta,0,1,0,1,0,1,1,0,0,0,0,0,0,278154.0
487,20000.0,2010.0,705000.0,1699.0,1700.0,3.0,2.0,1.0,3.0,condos,Georgia,Atlanta,1,1,0,0,1,1,1,1,0,0,0,0,1,278154.0
488,0.0,2009.0,1400000.0,2526.0,2574.0,3.0,0.0,3.0,3.0,condos,Georgia,Atlanta,1,1,0,0,1,1,1,1,0,0,0,0,1,278154.0
489,10000.0,1920.0,420000.0,4356.0,1086.0,1.0,0.0,1.0,2.0,single_family,Georgia,Atlanta,1,1,0,1,1,1,0,0,1,1,0,0,0,278154.0
490,9000.0,2008.0,390000.0,8930.0,1363.0,2.0,2.0,1.0,2.0,condos,Georgia,Atlanta,1,1,0,0,1,1,1,1,0,0,0,0,0,278154.0
491,0.0,2016.0,340000.0,150154.4532274767,1694.0,3.0,0.0,2.0,3.0,single_family,Georgia,Atlanta,0,1,0,1,0,0,0,0,0,0,0,0,1,278154.0
492,15000.0,2003.0,250000.0,1307.0,1600.0,3.0,1.0,2.0,3.0,townhomes,Georgia,Atlanta,1,1,0,1,0,1,0,0,0,0,0,1,1,278154.0
493,0.0,1950.0,89500.0,9757.0,936.0,1.0,0.0,1.0,3.0,single_family,Georgia,Atlanta,0,0,0,1,0,0,1,0,0,0,0,0,0,278154.0
494,0.0,1987.0,1180000.0,3206.0,3206.0,3.0,0.0,1.0,3.0,condos,Georgia,Atlanta,0,1,1,0,1,1,1,1,0,0,0,0,0,278154.0
495,0.0,1981.0,525000.0,1917.0,1900.0,3.0,0.0,2.0,3.0,townhomes,Georgia,Atlanta,1,1,0,1,1,1,0,0,0,0,0,0,1,278154.0
496,0.0,1950.0,467500.0,8834.0,1849.0,2.0,0.0,2.0,4.0,single_family,Georgia,Atlanta,1,1,1,1,1,0,1,0,0,0,0,1,0,278154.0
497,0.0,1961.0,305000.0,1002.0,840.0,1.0,0.0,1.0,2.0,condos,Georgia,Atlanta,1,1,0,0,1,0,1,0,0,0,0,0,0,278154.0
498,4000.0,2018.0,226000.0,1080.0,1368.0,3.0,0.0,2.0,4.0,townhomes,Georgia,Atlanta,0,0,0,0,0,0,0,0,0,0,0,0,0,278154.0
499,26000.0,1964.0,988750.0,25265.0,3791.0,5.0,2.0,2.0,5.0,single_family,Georgia,Atlanta,1,1,1,1,1,1,1,1,0,0,1,0,1,278154.0
500,0.0,1950.0,127000.0,4704.0,4704.0,1.0,0.0,1.0,2.0,single_family,Indiana,Indianapolis,1,0,0,1,0,0,0,0,1,0,1,0,0,167466.4
501,0.0,1956.0,231650.0,6534.0,998.0,1.0,2.0,1.0,2.0,single_family,Indiana,Indianapolis,1,0,1,1,1,0,1,0,0,0,0,0,0,167466.4
502,1000.0,1973.0,140000.0,6970.0,1300.0,2.0,2.0,2.0,3.0,condos,Indiana,Indianapolis,1,0,0,0,0,0,0,0,0,0,0,0,0,167466.4
503,0.0,1993.0,269000.0,7405.0,1926.0,2.0,2.0,1.0,3.0,single_family,Indiana,Indianapolis,1,0,0,1,0,0,1,1,0,0,0,0,1,167466.4
504,14900.0,2004.0,315000.0,15246.0,2298.0,3.0,2.0,2.0,3.0,single_family,Indiana,Indianapolis,1,0,0,1,0,0,0,0,1,0,0,0,0,167466.4
505,0.0,2003.0,385000.0,25265.0,2376.0,2.0,2.0,2.0,3.0,single_family,Indiana,Indianapolis,1,0,0,1,1,0,0,1,0,0,0,0,1,167466.4
506,10000.0,1986.0,161500.0,2614.0,936.0,2.0,1.0,2.0,2.0,condos,Indiana,Indianapolis,1,0,0,1,0,0,1,1,0,0,0,0,0,167466.4
507,0.0,2003.0,310000.0,10890.0,3240.0,3.0,2.0,2.0,4.0,single_family,Indiana,Indianapolis,0,0,0,1,0,0,1,1,0,0,0,0,1,167466.4
508,0.0,2001.0,220000.0,9583.0,1899.0,3.0,2.0,2.0,3.0,single_family,Indiana,Indianapolis,1,0,0,1,0,0,0,0,0,0,0,0,0,167466.4
509,5000.0,1954.0,75000.0,6970.0,1360.0,1.0,2.0,2.0,2.0,single_family,Indiana,Indianapolis,0,0,1,0,0,0,0,0,0,0,0,0,0,167466.4
510,4000.0,2007.0,220000.0,6970.0,1455.0,2.0,2.0,1.0,3.0,single_family,Indiana,Indianapolis,1,0,0,1,0,0,1,1,0,0,0,0,1,167466.4
511,0.0,1993.0,330000.0,10890.0,2548.0,4.0,2.0,2.0,4.0,single_family,Indiana,Indianapolis,1,0,1,1,0,0,1,1,0,0,0,0,0,167466.4
512,0.0,2003.0,325000.0,13068.0,2595.0,3.0,2.0,2.0,3.0,single_family,Indiana,Indianapolis,1,0,0,0,0,0,1,0,0,1,0,0,0,167466.4
513,0.0,1973.0,69000.0,150154.4532274767,1012.0,1.0,0.0,2.0,2.0,condos,Indiana,Indianapolis,1,0,0,0,0,0,0,0,0,0,0,0,0,167466.4
514,4000.0,2005.0,281000.0,11326.0,2246.0,3.0,2.0,2.0,3.0,single_family,Indiana,Indianapolis,1,0,0,0,0,0,1,1,1,0,0,0,0,167466.4
515,0.0,1920.0,85000.0,7405.0,1110.0,2.0,1.0,1.0,2.0,single_family,Indiana,Indianapolis,0,0,0,0,0,0,0,0,0,0,0,0,0,167466.4
516,5000.0,1925.0,100000.0,4704.0,1071.0,1.0,0.0,1.0,3.0,single_family,Indiana,Indianapolis,1,0,1,0,0,0,0,0,0,0,0,1,0,167466.4
517,0.0,1950.0,261000.0,12197.0,1822.0,1.0,1.0,1.0,3.0,single_family,Indiana,Indianapolis,1,0,1,0,0,0,0,0,0,0,0,0,0,167466.4
518,0.0,2022.0,323000.0,150154.4532274767,2119.0,3.0,2.0,2.0,3.0,condos,Indiana,Indianapolis,1,0,0,1,0,0,0,0,0,0,0,0,0,167466.4
519,4900.0,1924.0,92500.0,4792.0,825.0,1.0,0.0,1.0,2.0,single_family,Indiana,Indianapolis,1,0,1,0,0,0,0,0,0,0,0,0,0,167466.4
520,5000.0,1920.0,160000.0,6534.0,970.0,1.0,0.0,1.0,2.0,single_family,Indiana,Indianapolis,1,0,1,0,0,0,1,0,1,0,0,1,0,167466.4
521,5000.0,1993.0,421000.0,15682.0,2461.0,4.0,2.0,1.0,3.0,single_family,Indiana,Indianapolis,1,0,1,1,1,0,0,0,1,0,0,0,0,167466.4
522,0.0,2021.0,360000.0,13068.0,2953.0,3.0,2.0,2.0,4.0,single_family,Indiana,Indianapolis,1,0,0,0,0,0,0,0,0,0,0,0,0,167466.4
523,15000.0,1948.0,280000.0,8960.0,1290.0,1.0,2.0,1.0,2.0,single_family,Indiana,Indianapolis,1,0,0,1,0,0,0,0,1,0,0,0,0,167466.4
524,0.0,1959.0,218829.0,15246.0,1394.0,2.0,2.0,1.0,3.0,single_family,Indiana,Indianapolis,1,0,0,0,0,0,0,1,0,0,0,0,0,167466.4
525,7400.0,1920.0,143500.0,2178.0,1483.0,2.0,0.0,2.0,3.0,single_family,Indiana,Indianapolis,1,0,1,0,0,0,0,0,0,0,0,0,0,167466.4
526,0.0,1962.0,165900.0,6534.0,1044.0,1.0,1.0,1.0,3.0,single_family,Indiana,Indianapolis,1,0,0,1,0,0,1,1,1,0,1,1,0,167466.4
527,0.0,1996.0,530000.0,7492.0,2741.0,4.0,2.0,2.0,3.0,single_family,Indiana,Indianapolis,1,0,0,1,0,0,0,0,0,0,0,0,0,167466.4
528,0.0,1959.0,145000.0,7841.0,957.0,1.0,1.0,1.0,3.0,single_family,Indiana,Lawrence,1,0,0,0,0,0,0,0,0,1,0,0,0,167466.4
529,5500.0,1988.0,236000.0,7841.0,1560.0,2.0,2.0,2.0,3.0,single_family,Indiana,Indianapolis,1,0,0,1,1,0,0,1,1,0,1,0,0,167466.4
531,0.0,1989.0,265000.0,14375.0,1520.0,3.0,2.0,2.0,4.0,single_family,Indiana,Indianapolis,1,0,1,1,0,0,0,1,1,0,0,0,0,167466.4
532,0.0,1981.0,158000.0,8712.0,1302.0,1.0,1.0,1.0,3.0,single_family,Indiana,Indianapolis,1,0,0,0,0,0,0,0,0,0,0,0,0,167466.4
533,0.0,2007.0,240000.0,150154.4532274767,1590.0,2.0,2.0,1.0,2.0,condos,Indiana,Indianapolis,1,0,0,1,0,0,1,1,0,0,0,0,0,167466.4
534,0.0,1940.0,322000.0,3485.0,1038.0,1.0,1.0,1.0,2.0,single_family,Indiana,Indianapolis,1,0,1,1,1,0,0,0,1,0,0,1,0,167466.4
535,0.0,2005.0,235000.0,7841.0,1478.0,2.0,2.0,1.0,3.0,single_family,Indiana,Indianapolis,1,0,0,1,0,0,0,0,0,0,0,0,0,167466.4
538,5100.0,2020.0,300000.0,2178.0,1258.0,3.0,1.0,2.0,2.0,single_family,Indiana,Indianapolis,1,0,0,0,0,0,0,1,1,0,0,0,1,167466.4
539,0.0,1952.0,330000.0,9583.0,2160.0,2.0,1.0,2.0,4.0,single_family,Indiana,Indianapolis,1,0,1,0,1,0,0,1,1,0,0,0,0,167466.4
541,0.0,1960.0,140000.0,14810.0,1852.0,2.0,2.0,1.0,4.0,single_family,Indiana,Indianapolis,0,0,0,0,1,0,0,0,0,0,0,0,0,167466.4
542,0.0,1900.0,191000.0,6490.0,882.0,1.0,0.0,2.0,2.0,single_family,Minnesota,Saint Paul,0,0,1,0,0,0,1,0,0,0,0,0,0,173288.2
543,0.0,1957.0,262500.0,7449.0,1398.0,2.0,1.0,1.0,4.0,single_family,Minnesota,Saint Paul,1,1,1,0,1,1,0,0,1,0,1,0,0,173288.2
544,0.0,1947.0,263000.0,4961.0,1406.0,2.0,1.0,1.0,4.0,single_family,Minnesota,Saint Paul,1,0,1,0,1,1,0,0,1,0,0,0,0,173288.2
545,15000.0,1939.0,323000.0,5968.0,1600.0,1.0,2.0,1.0,3.0,single_family,Minnesota,Saint Paul,1,1,1,0,1,1,0,0,0,0,0,0,0,173288.2
546,0.0,1908.0,224325.0,7275.0,1662.0,2.0,2.0,1.0,3.0,single_family,Minnesota,Saint Paul,0,1,1,1,0,0,0,0,0,0,1,0,0,173288.2
547,0.0,1891.0,195000.0,4587.0,1359.0,1.0,0.0,1.0,3.0,single_family,Minnesota,Saint Paul,0,1,1,0,1,1,0,0,0,1,1,0,0,173288.2
548,0.0,1897.0,222000.0,4400.0,1725.0,3.0,0.0,2.0,4.0,single_family,Minnesota,Saint Paul,0,1,1,1,0,1,0,0,0,0,0,0,0,173288.2
549,0.0,1932.0,719000.0,5140.0,2462.0,4.0,2.0,2.0,3.0,single_family,Minnesota,Saint Paul,1,1,1,1,1,1,0,0,0,0,0,0,1,173288.2
550,50100.0,1979.0,675000.0,27835.0,3300.0,4.0,2.0,2.0,5.0,single_family,Minnesota,Arden Hills,1,1,1,1,1,1,0,1,0,0,0,0,0,173288.2
551,0.0,1950.0,733900.0,10803.0,3302.0,3.0,2.0,1.0,4.0,single_family,Minnesota,Saint Paul,1,0,1,1,0,0,0,0,0,0,0,0,0,173288.2
552,0.0,1923.0,320000.0,16466.0,1527.0,2.0,1.0,1.0,3.0,single_family,Minnesota,Saint Paul,1,0,1,0,0,0,0,1,0,0,0,0,0,173288.2
553,0.0,1912.0,200791.0,2788.0,1517.0,1.0,0.0,2.0,4.0,single_family,Minnesota,Saint Paul,0,0,1,0,1,1,1,0,0,0,0,0,0,173288.2
554,50000.0,1925.0,545000.0,7710.0,2649.0,2.0,2.0,2.0,4.0,single_family,Minnesota,Saint Paul,1,0,1,1,1,1,0,0,0,0,0,0,0,173288.2
555,25000.0,1926.0,203000.0,5358.0,1348.0,1.0,2.0,1.0,3.0,single_family,Minnesota,Saint Paul,0,0,1,0,1,1,0,0,0,0,0,0,0,173288.2
556,10000.0,1882.0,60000.0,3125.0,684.0,1.0,1.0,1.0,2.0,single_family,Minnesota,Saint Paul,0,0,1,0,0,0,0,0,0,0,0,0,0,173288.2
557,0.0,1932.0,315000.0,15682.0,1970.0,2.0,3.0,1.0,3.0,single_family,Minnesota,Saint Paul,1,1,1,0,1,1,0,0,1,0,0,0,0,173288.2
558,0.0,1902.0,1795000.0,22216.0,6524.0,5.0,4.0,2.0,6.0,single_family,Minnesota,Saint Paul,1,1,1,1,1,1,0,0,0,0,0,0,0,173288.2
559,0.0,1951.0,203000.0,5445.0,1753.0,2.0,2.0,1.0,3.0,single_family,Minnesota,Saint Paul,1,0,1,0,0,0,0,0,0,0,0,0,0,173288.2
560,0.0,1978.0,210000.0,871.0,1170.0,3.0,2.0,2.0,2.0,townhomes,Minnesota,Saint Paul,1,1,0,0,1,1,0,0,0,0,0,1,0,173288.2
561,0.0,1993.0,858000.0,7667.0,2849.0,3.0,2.0,2.0,4.0,single_family,Minnesota,Saint Paul,1,1,1,1,1,1,0,0,0,0,0,0,1,173288.2
562,0.0,1948.0,630000.0,11413.0,2122.0,2.0,2.0,1.0,3.0,single_family,Minnesota,Saint Paul,1,1,1,1,1,1,0,0,0,0,0,0,0,173288.2
563,5000.0,1922.0,248000.0,5053.0,1640.0,2.0,1.0,1.0,3.0,single_family,Minnesota,Saint Paul,1,1,1,0,1,1,0,0,0,1,0,0,0,173288.2
564,25000.0,1909.0,485000.0,5358.0,3580.0,2.0,2.0,2.0,6.0,multi_family,Minnesota,Saint Paul,0,0,1,0,0,0,0,0,0,1,0,0,0,173288.2
565,5000.0,1965.0,144000.0,828.0,980.0,1.0,0.0,2.0,2.0,townhomes,Minnesota,Saint Paul,0,1,1,0,0,0,1,0,0,0,0,1,0,173288.2
566,0.0,1963.0,307000.0,7754.0,1493.0,2.0,2.0,1.0,4.0,single_family,Minnesota,Saint Paul,1,1,1,0,1,1,0,0,1,0,1,0,0,173288.2
567,12000.0,1917.0,239000.0,4792.0,1040.0,1.0,1.0,1.0,2.0,single_family,Minnesota,Saint Paul,0,0,1,0,1,1,0,0,0,0,0,0,0,173288.2
568,0.0,1900.0,260000.0,8407.0,1844.0,2.0,1.0,2.0,4.0,multi_family,Minnesota,Saint Paul,0,0,1,0,0,0,1,1,0,0,0,1,0,173288.2
569,0.0,1953.0,226500.0,5706.0,1133.0,2.0,0.0,1.0,3.0,single_family,Minnesota,Saint Paul,0,1,1,0,0,1,0,0,0,1,0,0,0,173288.2
570,0.0,1922.0,675000.0,6142.0,2286.0,3.0,2.0,2.0,4.0,single_family,Minnesota,Saint Paul,1,1,1,1,0,1,0,0,0,0,0,0,0,173288.2
571,0.0,1947.0,224900.0,4400.0,720.0,2.0,1.0,1.0,2.0,single_family,Minnesota,Saint Paul,1,0,1,0,0,1,0,0,0,1,1,0,0,173288.2
572,6000.0,1919.0,170000.0,5140.0,571.0,2.0,1.0,1.0,1.0,single_family,Minnesota,Saint Paul,0,0,1,0,0,1,0,0,0,0,0,0,0,173288.2
574,0.0,1900.0,220000.0,3964.0,788.0,1.0,1.0,1.0,0.0,single_family,Minnesota,Saint Paul,0,1,1,0,0,1,0,0,0,0,0,0,0,173288.2
575,0.0,1941.0,207000.0,5532.0,1262.0,1.0,1.0,1.0,2.0,single_family,Minnesota,Saint Paul,1,0,1,0,0,0,0,0,1,0,0,0,0,173288.2
576,0.0,1926.0,325000.0,5053.0,1453.0,2.0,2.0,1.0,4.0,single_family,Minnesota,Saint Paul,0,1,1,0,1,1,0,0,0,0,0,0,0,173288.2
577,10000.0,1927.0,221500.0,6316.0,864.0,1.0,1.0,1.0,2.0,single_family,Minnesota,Saint Paul,0,1,1,0,1,0,0,0,0,0,1,0,0,173288.2
578,0.0,1889.0,389900.0,4792.0,2277.0,3.0,0.0,2.0,6.0,multi_family,Minnesota,Saint Paul,0,0,1,0,0,0,1,0,0,0,0,1,0,173288.2
579,0.0,1890.0,247900.0,4922.0,1225.0,2.0,0.0,2.0,4.0,multi_family,Minnesota,Saint Paul,0,0,1,0,0,0,0,0,0,0,1,0,0,173288.2
580,0.0,1956.0,420000.0,10019.0,1928.0,2.0,2.0,1.0,4.0,single_family,Minnesota,Shoreview,1,0,1,1,0,1,0,0,0,0,0,0,0,173288.2
581,0.0,2010.0,393000.0,11761.0,2152.0,3.0,2.0,2.0,3.0,single_family,Minnesota,Little Canada,1,0,1,0,0,0,0,0,0,1,0,0,0,173288.2
582,0.0,1951.0,250000.0,5271.0,992.0,1.0,1.0,1.0,2.0,single_family,Minnesota,Saint Paul,1,1,1,0,1,1,0,0,1,0,0,0,0,173288.2
583,0.0,1916.0,705000.0,6142.0,2592.0,4.0,2.0,2.0,4.0,single_family,Minnesota,Saint Paul,1,1,1,1,1,1,0,0,0,0,0,0,1,173288.2
584,20000.0,1986.0,760000.0,1620.0,1620.0,2.0,0.0,3.0,2.0,condos,Massachusetts,Boston,0,1,1,1,0,1,1,0,0,0,0,0,0,335305.8
585,0.0,1920.0,1220000.0,3600.0,3012.0,3.0,0.0,3.0,7.0,multi_family,Massachusetts,Boston,0,0,1,0,1,1,1,1,0,0,0,1,0,335305.8
586,0.0,1895.0,740000.0,5177.0,2610.0,3.0,0.0,3.0,5.0,multi_family,Massachusetts,Boston,0,1,1,0,1,0,1,0,0,1,0,0,0,335305.8
587,0.0,2018.0,558000.0,150154.4532274767,662.0,1.0,1.0,1.0,1.0,condos,Massachusetts,Boston,1,1,1,0,1,1,1,0,0,0,0,0,0,335305.8
588,0.0,2021.0,2125000.0,150154.4532274767,1541.0,3.0,2.0,1.0,2.0,condos,Massachusetts,Boston,1,1,1,0,1,1,1,1,0,0,0,0,0,335305.8
590,10000.0,1965.0,335000.0,470.0,470.0,1.0,0.0,1.0,1.0,condos,Massachusetts,Boston,0,0,1,0,1,0,1,0,0,1,0,0,0,335305.8
591,0.0,1920.0,1159000.0,1497.0,1497.0,1.0,2.0,1.0,1.0,condos,Massachusetts,Boston,1,1,1,0,0,1,1,1,0,0,0,0,0,335305.8
592,100000.0,1904.0,1560000.0,150154.4532274767,1450.0,2.0,0.0,1.0,3.0,condos,Massachusetts,Boston,1,0,1,0,0,0,0,0,0,0,1,0,1,335305.8
593,0.0,1920.0,637500.0,150154.4532274767,1015.0,2.0,0.0,1.0,2.0,condos,Massachusetts,Boston,1,1,1,0,1,1,1,0,0,0,0,0,0,335305.8
594,74000.0,1875.0,950000.0,150154.4532274767,1528.0,2.0,0.0,2.0,3.0,condos,Massachusetts,Boston,0,1,1,1,1,1,1,1,0,0,0,0,0,335305.8
595,200000.0,2003.0,1925000.0,2029.0,2029.0,3.0,1.0,1.0,3.0,condos,Massachusetts,Boston,1,1,1,0,0,1,1,0,0,0,0,0,0,335305.8
596,0.0,1910.0,610000.0,640.0,643.0,1.0,0.0,1.0,2.0,condos,Massachusetts,Boston,0,1,1,0,1,0,0,0,0,0,1,0,0,335305.8
599,0.0,1935.0,360000.0,6297.0,526.0,1.0,0.0,1.0,1.0,condos,Massachusetts,Boston,1,1,1,0,1,0,1,0,0,0,0,0,0,335305.8
600,15000.0,1920.0,400000.0,2404.0,1052.0,1.0,0.0,0.0,3.0,single_family,Massachusetts,Boston,0,0,1,0,1,0,0,0,0,0,0,1,0,335305.8
601,24000.0,1910.0,910000.0,150154.4532274767,880.0,1.0,0.0,1.0,2.0,condos,Massachusetts,Boston,1,1,1,0,1,1,1,0,0,0,0,0,0,335305.8
